Transaction_ID,Customer_ID,Category,Units_Sold,Unit_Price,Date,Revenue,Cost,Profit
15658,1127,Furniture,9,1883,2025-10-10,16947,10136.936368650564,6810.063631349436
15659,3550,Furniture,4,1975,2025-06-04,7900,6914.954459708403,985.0455402915968
15660,2223,Furniture,9,872,2025-09-10,7848,6138.404354600668,1709.5956453993322
15661,3949,Electronics,2,1027,2025-09-26,2054,1421.045783156861,632.954216843139
15662,3590,Furniture,2,1335,2025-10-06,2670,2192.2849335711794,477.7150664288206
15663,2525,Furniture,4,1350,2025-03-06,5400,2758.62388466443,2641.37611533557
15664,2673,Sports,4,477,2025-04-24,1908,1439.2780471112849,468.7219528887151
15665,1491,Furniture,5,809,2025-08-08,4045,2073.0461299809967,1971.9538700190033
15666,4092,Furniture,1,1958,2025-09-03,1958,1157.581350072711,800.4186499272889
15667,2257,Sports,5,481,2025-03-20,2405,1503.128366952146,901.871633047854
15668,3761,Electronics,2,1160,2025-11-29,2320,1856.5730435994906,463.4269564005094
15669,3838,Groceries,5,981,2025-03-10,4905,4254.61704782145,650.3829521785501
15670,2666,Sports,6,259,2025-08-19,1554,1006.2381529213557,547.7618470786443
15671,1415,Electronics,3,942,2025-12-12,2826,2111.617065157868,714.3829348421318
15672,3195,Groceries,4,1292,2025-07-18,5168,4190.9997016791,977.0002983208997
15673,1969,Furniture,5,1716,2025-08-15,8580,7192.941486472135,1387.0585135278652
15674,3076,Sports,6,299,2025-05-30,1794,1587.8606942093802,206.1393057906198
15675,2384,Furniture,9,1853,2025-09-02,16677,13557.571867525341,3119.428132474659
15676,1307,Sports,9,1157,2025-01-01,10413,5341.879259104257,5071.120740895743
15677,4954,Groceries,6,1092,2025-05-23,6552,3543.262592488122,3008.737407511878
15678,3209,Electronics,1,584,2025-04-04,584,486.78323213010447,97.21676786989553
15679,3916,Sports,6,1453,2025-03-08,8718,5334.31793821656,3383.68206178344
15680,3899,Electronics,3,1462,2025-01-05,4386,2337.7249638938947,2048.2750361061053
15681,1060,Furniture,5,612,2025-07-15,3060,2702.167834667522,357.83216533247787
15682,3172,Furniture,5,1988,2025-07-03,9940,6481.156203064681,3458.843796935319
15683,2479,Groceries,4,1582,2025-10-08,6328,4091.1790156213538,2236.8209843786462
15684,4142,Groceries,3,1341,2025-11-27,4023,2197.164046971678,1825.835953028322
15685,3885,Clothing,1,1165,2025-03-03,1165,967.1927723465301,197.8072276534699
15686,2930,Clothing,7,1770,2025-05-22,12390,8433.738368390104,3956.2616316098956
15687,4947,Groceries,8,470,2025-03-30,3760,2334.955425966098,1425.0445740339019
15688,3513,Furniture,5,1363,2025-01-27,6815,5662.869273409256,1152.1307265907444
15689,3290,Electronics,8,811,2025-08-09,6488,5459.814990659707,1028.1850093402927
15690,2513,Groceries,4,129,2025-02-21,516,405.3523604874308,110.64763951256919
15691,4832,Electronics,8,1392,2025-09-13,11136,7462.0081777237765,3673.9918222762235
15692,4292,Clothing,3,1958,2025-08-21,5874,3640.751045147765,2233.248954852235
15693,1472,Electronics,8,693,2025-01-01,5544,3913.8384597718964,1630.1615402281036
15694,1958,Groceries,6,487,2025-10-29,2922,2113.3026449020485,808.6973550979515
15695,1532,Furniture,9,1952,2025-11-14,17568,12767.363894946113,4800.636105053887
15696,1493,Groceries,5,283,2025-11-08,1415,1130.536046703105,284.46395329689494
15697,3946,Sports,1,359,2025-07-11,359,188.09648489901147,170.90351510098853
15698,1081,Sports,8,55,2025-10-04,440,334.1337640405096,105.86623595949038
15699,3903,Sports,3,440,2025-04-14,1320,1118.6685096328652,201.33149036713485
15700,1878,Furniture,5,851,2025-04-11,4255,2351.0654035600533,1903.9345964399467
15701,2545,Groceries,2,117,2025-08-14,234,168.83825621400484,65.16174378599516
15702,3970,Sports,7,1984,2025-11-18,13888,10766.809983441293,3121.1900165587067
15703,1011,Groceries,5,574,2025-01-18,2870,2538.0435119900408,331.95648800995923
15704,2286,Clothing,7,762,2025-01-15,5334,2872.3535194442584,2461.6464805557416
15705,4728,Sports,7,854,2025-06-23,5978,4727.206365469188,1250.7936345308117
15706,1448,Sports,5,471,2025-02-02,2355,1726.5885004052407,628.4114995947593
15707,4263,Furniture,5,767,2025-09-01,3835,2441.352999907356,1393.6470000926438
15708,1761,Groceries,9,278,2025-09-24,2502,1301.7411241998348,1200.2588758001652
15709,4185,Furniture,3,976,2025-08-09,2928,1849.716016409926,1078.283983590074
15710,1025,Furniture,8,1439,2025-01-29,11512,9560.695919199165,1951.3040808008354
15711,2806,Groceries,1,1540,2025-01-08,1540,1160.989835577901,379.010164422099
15712,4570,Clothing,4,772,2025-01-30,3088,1825.9280682993262,1262.0719317006738
15713,3555,Groceries,2,877,2025-12-29,1754,1573.6696151618446,180.3303848381554
15714,2568,Clothing,3,1064,2025-11-05,3192,2548.498899145735,643.5011008542651
15715,1061,Furniture,6,318,2025-03-15,1908,1098.1460747624565,809.8539252375435
15716,1228,Clothing,4,966,2025-09-19,3864,3139.3731373499263,724.6268626500737
15717,2838,Clothing,1,1168,2025-10-28,1168,972.340348769951,195.659651230049
15718,1606,Clothing,5,221,2025-03-04,1105,937.3246526892193,167.6753473107807
15719,2058,Sports,3,845,2025-05-09,2535,2017.4614089336862,517.5385910663138
15720,2728,Sports,2,1714,2025-01-09,3428,1824.1881628163558,1603.8118371836442
15721,2479,Furniture,4,1044,2025-11-02,4176,3447.206833657404,728.7931663425961
15722,4659,Groceries,4,1467,2025-06-29,5868,5111.477275491795,756.5227245082051
15723,3938,Clothing,3,1593,2025-11-07,4779,3344.6814021105056,1434.3185978894944
15724,2525,Sports,5,1008,2025-09-29,5040,4054.3550816247057,985.6449183752943
15725,1760,Groceries,5,1540,2025-01-03,7700,5403.134569484608,2296.8654305153923
15726,1594,Clothing,8,1396,2025-01-02,11168,8446.253164567039,2721.7468354329612
15727,4096,Groceries,7,937,2025-04-04,6559,4976.9205689782475,1582.0794310217525
15728,2592,Electronics,9,299,2025-09-06,2691,1832.852741005777,858.147258994223
15729,2055,Clothing,7,116,2025-05-26,812,521.2063407131652,290.7936592868348
15730,2854,Groceries,2,1996,2025-11-13,3992,2692.026617256327,1299.973382743673
15731,4083,Clothing,3,835,2025-02-28,2505,1834.7323779093967,670.2676220906033
15732,4390,Clothing,6,1108,2025-01-03,6648,4725.745021055895,1922.2549789441046
15733,4916,Electronics,1,430,2025-01-06,430,325.40626052512744,104.59373947487256
15734,4675,Groceries,8,1885,2025-04-25,15080,7819.012207123225,7260.987792876775
15735,3048,Furniture,7,1683,2025-04-20,11781,8058.30031587797,3722.69968412203
15736,2458,Sports,6,1977,2025-09-26,11862,6265.634798593117,5596.365201406883
15737,2861,Clothing,5,688,2025-01-15,3440,2759.249100972152,680.7508990278479
15738,2159,Clothing,5,1158,2025-03-27,5790,3515.306387253538,2274.693612746462
15739,2219,Clothing,8,1503,2025-03-24,12024,7675.273198819833,4348.726801180167
15740,1132,Clothing,8,772,2025-08-30,6176,4704.100416904844,1471.8995830951562
15741,1085,Sports,3,1628,2025-07-25,4884,3119.157944616099,1764.842055383901
15742,2499,Furniture,9,289,2025-03-28,2601,2059.697743867254,541.3022561327462
15743,2830,Electronics,3,1375,2025-01-25,4125,3484.5809478009874,640.4190521990126
15744,4862,Furniture,8,89,2025-06-10,712,537.378615941104,174.62138405889596
15745,4395,Sports,7,783,2025-07-12,5481,3083.1594799656623,2397.8405200343377
15746,2203,Groceries,9,873,2025-11-17,7857,5341.387624900295,2515.612375099705
15747,3563,Electronics,9,204,2025-04-27,1836,1456.0068198487256,379.9931801512744
15748,4709,Electronics,1,1221,2025-02-21,1221,743.5435389251764,477.45646107482355
15749,1174,Groceries,1,767,2025-01-15,767,674.5132094963701,92.48679050362989
15750,3810,Clothing,3,874,2025-02-20,2622,2300.4741842572184,321.52581574278156
15751,4092,Sports,7,1085,2025-05-07,7595,4825.5994045156995,2769.4005954843005
15752,4044,Groceries,3,1826,2025-11-14,5478,4084.2873476254103,1393.7126523745897
15753,2975,Furniture,3,1608,2025-12-13,4824,3161.2809051011263,1662.7190948988737
15754,4176,Furniture,4,61,2025-03-01,244,192.86071177092484,51.13928822907516
15755,1577,Groceries,8,1190,2025-10-13,9520,7779.8911917963305,1740.1088082036695
15756,4514,Sports,1,157,2025-07-20,157,88.96389681636253,68.03610318363747
15757,2798,Electronics,4,1757,2025-03-30,7028,4977.336546672173,2050.6634533278266
15758,3096,Electronics,4,88,2025-02-03,352,224.7368599100886,127.26314008991139
15759,3575,Clothing,8,1627,2025-04-14,13016,11325.242977803906,1690.757022196094
15760,1144,Sports,7,783,2025-10-23,5481,3172.1488132981985,2308.8511867018015
15761,4411,Furniture,4,97,2025-01-11,388,340.89571003301563,47.10428996698437
15762,1761,Furniture,8,396,2025-07-26,3168,2115.299216342465,1052.7007836575349
15763,4926,Clothing,3,1929,2025-10-12,5787,4915.525698996508,871.4743010034917
15764,2377,Furniture,7,884,2025-08-10,6188,4243.244144076648,1944.755855923352
15765,4146,Clothing,9,1551,2025-01-11,13959,10406.904437990574,3552.0955620094264
15766,2825,Clothing,6,1620,2025-07-10,9720,8701.72799564131,1018.2720043586905
15767,1928,Groceries,4,817,2025-07-23,3268,2590.40094210663,677.5990578933702
15768,1793,Electronics,4,914,2025-08-10,3656,2112.8872786916327,1543.1127213083673
15769,2601,Sports,1,854,2025-02-28,854,516.9407719129991,337.05922808700086
15770,2660,Sports,6,985,2025-04-01,5910,4049.743035315263,1860.2569646847369
15771,1318,Electronics,3,1058,2025-10-19,3174,2331.008606210686,842.9913937893139
15772,2110,Sports,3,833,2025-05-23,2499,1310.5542419422661,1188.4457580577339
15773,2576,Furniture,1,993,2025-07-20,993,513.7918312323677,479.2081687676323
15774,1697,Furniture,7,67,2025-04-05,469,320.310461324576,148.689538675424
15775,4937,Sports,9,1987,2025-08-05,17883,12686.460296994057,5196.539703005943
15776,4963,Groceries,3,1983,2025-03-01,5949,3164.333397509341,2784.666602490659
15777,1846,Sports,7,1809,2025-09-28,12663,8739.84759734627,3923.15240265373
15778,2801,Clothing,9,1200,2025-02-03,10800,8771.977563486054,2028.0224365139456
15779,1782,Clothing,3,1405,2025-07-09,4215,3033.2803894462772,1181.7196105537228
15780,3089,Electronics,9,859,2025-01-16,7731,5342.9037251200525,2388.0962748799475
15781,2116,Furniture,2,1075,2025-10-16,2150,1136.4546795702609,1013.5453204297391
15782,4768,Groceries,3,1126,2025-05-06,3378,3013.915367633878,364.08463236612215
15783,2750,Sports,4,1803,2025-04-03,7212,5167.244634663121,2044.7553653368786
15784,4578,Clothing,7,1032,2025-02-01,7224,4910.697042566889,2313.3029574331113
15785,3576,Furniture,9,1133,2025-03-20,10197,5399.31198767217,4797.68801232783
15786,4336,Furniture,1,1620,2025-08-01,1620,1287.34306201455,332.65693798545
15787,2649,Groceries,9,1009,2025-01-28,9081,5541.690384743727,3539.309615256273
15788,1291,Groceries,5,1746,2025-05-22,8730,4645.261214857351,4084.7387851426492
15789,1968,Groceries,4,1370,2025-10-04,5480,4318.350896252356,1161.6491037476444
15790,2487,Groceries,6,1776,2025-08-04,10656,7376.986670096775,3279.013329903225
15791,4875,Clothing,5,906,2025-04-09,4530,2367.080220239746,2162.919779760254
15792,4631,Groceries,5,821,2025-11-23,4105,3447.7079774398894,657.2920225601106
15793,2842,Furniture,5,1350,2025-06-08,6750,4582.944027922657,2167.0559720773426
15794,1096,Furniture,8,1697,2025-01-22,13576,7569.6467832434455,6006.3532167565545
15795,4958,Sports,8,693,2025-01-25,5544,3523.0096458364787,2020.9903541635213
15796,2118,Furniture,4,1680,2025-02-15,6720,3437.2618235356335,3282.7381764643665
15797,4397,Furniture,9,1897,2025-02-11,17073,15229.566978957937,1843.433021042063
15798,1073,Clothing,8,1826,2025-02-02,14608,11685.191110443535,2922.808889556465
15799,2359,Furniture,6,1536,2025-04-10,9216,4788.121019810183,4427.878980189817
15800,2091,Electronics,2,309,2025-12-12,618,368.4028983428411,249.59710165715887
15801,1757,Furniture,9,1205,2025-10-30,10845,7488.933145858963,3356.066854141037
15802,2941,Sports,6,1309,2025-03-11,7854,6179.566848795098,1674.433151204902
15803,4148,Sports,8,1844,2025-11-08,14752,11123.254629040503,3628.7453709594974
15804,1207,Groceries,6,1829,2025-06-02,10974,7423.803976279584,3550.1960237204157
15805,4955,Clothing,5,104,2025-11-10,520,373.7144485296569,146.28555147034308
15806,4837,Sports,7,1782,2025-07-21,12474,6452.118035261406,6021.881964738594
15807,2244,Electronics,4,1156,2025-12-22,4624,4159.647792140188,464.35220785981164
15808,2285,Electronics,3,559,2025-02-17,1677,1420.111856159084,256.888143840916
15809,1409,Groceries,7,1943,2025-11-03,13601,8556.602821465334,5044.397178534666
15810,3378,Clothing,2,1361,2025-04-17,2722,1478.31871058514,1243.68128941486
15811,3391,Clothing,3,1453,2025-07-21,4359,3275.408407023711,1083.5915929762891
15812,4036,Furniture,1,1387,2025-08-14,1387,1201.955596253602,185.04440374639807
15813,1770,Electronics,1,506,2025-04-14,506,391.6042401784967,114.3957598215033
15814,2843,Electronics,2,979,2025-11-06,1958,1032.3396581259224,925.6603418740776
15815,1073,Electronics,1,1264,2025-03-06,1264,823.8396331537693,440.16036684623066
15816,2660,Electronics,2,266,2025-11-04,532,418.9082899218039,113.09171007819612
15817,4771,Sports,1,294,2025-05-27,294,175.46892470577924,118.53107529422076
15818,1253,Clothing,3,827,2025-01-06,2481,1878.480555050218,602.5194449497819
15819,4006,Furniture,9,1105,2025-05-18,9945,7296.7109992070045,2648.2890007929955
15820,4904,Sports,9,310,2025-04-30,2790,1502.4547531550743,1287.5452468449257
15821,1819,Clothing,8,206,2025-06-20,1648,1310.0231472981186,337.9768527018814
15822,4818,Groceries,9,1208,2025-02-24,10872,7338.592685508912,3533.407314491088
15823,1985,Electronics,4,1984,2025-04-29,7936,4478.499221442351,3457.500778557649
15824,4833,Furniture,8,1843,2025-09-03,14744,12838.549456562057,1905.4505434379425
15825,1331,Clothing,5,1339,2025-08-20,6695,5343.694484021467,1351.3055159785326
15826,2421,Groceries,4,444,2025-05-17,1776,1402.0118411837225,373.9881588162775
15827,4416,Electronics,4,1126,2025-11-17,4504,3057.2537323446027,1446.7462676553973
15828,4655,Groceries,2,361,2025-06-28,722,546.9378410804054,175.0621589195946
15829,3794,Groceries,9,89,2025-07-03,801,605.7864277796795,195.21357222032054
15830,1835,Sports,9,1259,2025-07-28,11331,6286.2114911024655,5044.7885088975345
15831,2691,Groceries,1,296,2025-08-21,296,252.17657601679156,43.82342398320844
15832,1454,Sports,4,1030,2025-05-20,4120,3406.9210803023757,713.0789196976243
15833,2929,Sports,9,637,2025-02-15,5733,3181.461793552146,2551.538206447854
15834,2138,Groceries,4,1013,2025-12-27,4052,2549.232469829108,1502.7675301708919
15835,1312,Clothing,2,653,2025-12-25,1306,689.0624087398548,616.9375912601452
15836,2017,Groceries,2,782,2025-09-29,1564,997.9371994298469,566.0628005701531
15837,1227,Groceries,9,1790,2025-03-19,16110,12758.147337450597,3351.8526625494032
15838,3881,Clothing,4,675,2025-02-16,2700,1353.8699979305438,1346.1300020694562
15839,1857,Electronics,1,1667,2025-02-26,1667,1171.4225510927217,495.57744890727827
15840,2268,Furniture,1,1484,2025-03-04,1484,1256.7899200400923,227.21007995990772
15841,3865,Electronics,1,1460,2025-10-13,1460,911.7745045128405,548.2254954871595
15842,4597,Groceries,8,1300,2025-08-25,10400,8212.55817100636,2187.4418289936402
15843,2017,Electronics,1,1496,2025-03-25,1496,780.7055598076423,715.2944401923577
15844,3575,Furniture,5,1607,2025-01-05,8035,5808.319823303939,2226.6801766960607
15845,1949,Electronics,9,1282,2025-05-23,11538,9816.136256501077,1721.8637434989232
15846,1426,Furniture,4,1549,2025-10-14,6196,4108.878426948836,2087.121573051164
15847,3089,Electronics,9,1518,2025-03-18,13662,10234.567714707935,3427.432285292065
15848,1464,Sports,5,1495,2025-01-11,7475,5633.581960853351,1841.4180391466489
15849,2645,Groceries,9,833,2025-09-13,7497,5943.403901478212,1553.596098521788
15850,1277,Furniture,2,1965,2025-02-20,3930,2324.0689800970217,1605.9310199029783
15851,3883,Groceries,8,1398,2025-05-22,11184,8937.859610694997,2246.140389305003
15852,1018,Sports,7,689,2025-12-03,4823,2869.821680764119,1953.1783192358812
15853,1065,Electronics,7,1415,2025-03-07,9905,7321.42978305582,2583.57021694418
15854,1166,Groceries,3,809,2025-04-13,2427,1368.9288897460938,1058.0711102539062
15855,2608,Electronics,2,322,2025-06-29,644,511.66011395786506,132.33988604213494
15856,4067,Electronics,1,1774,2025-04-04,1774,1090.9034915967602,683.0965084032398
15857,1402,Groceries,1,380,2025-03-06,380,289.0109963356081,90.98900366439187
15858,4983,Furniture,7,519,2025-01-06,3633,2043.446488424817,1589.553511575183
15859,4893,Furniture,9,477,2025-07-26,4293,2543.3477909661387,1749.6522090338613
15860,1408,Groceries,1,349,2025-08-06,349,288.58519744544066,60.414802554559344
15861,3159,Furniture,4,789,2025-11-14,3156,1695.4650586788257,1460.5349413211743
15862,4345,Clothing,2,858,2025-07-06,1716,925.0231691100224,790.9768308899776
15863,4478,Electronics,8,543,2025-06-30,4344,3516.8822005686507,827.1177994313493
15864,4444,Groceries,9,1821,2025-09-24,16389,9003.001808024017,7385.998191975983
15865,1596,Sports,3,283,2025-04-17,849,728.4419596989112,120.5580403010888
15866,3698,Groceries,3,921,2025-04-22,2763,1535.4125496857746,1227.5874503142254
15867,2062,Groceries,7,1256,2025-05-18,8792,6792.784503412046,1999.2154965879536
15868,3152,Electronics,9,820,2025-01-04,7380,5456.780129576218,1923.2198704237817
15869,1323,Sports,7,140,2025-08-06,980,775.33702315512,204.66297684487995
15870,4864,Electronics,7,1182,2025-11-06,8274,6437.3660169058,1836.6339830941997
15871,2982,Furniture,2,801,2025-12-30,1602,1035.2760380264447,566.7239619735553
15872,4039,Groceries,1,554,2025-03-27,554,486.66547429829706,67.33452570170294
15873,2437,Electronics,2,1086,2025-03-03,2172,1527.6539470787475,644.3460529212525
15874,1428,Clothing,6,1534,2025-01-29,9204,8180.062785763976,1023.9372142360244
15875,3682,Groceries,8,228,2025-07-26,1824,1189.9929190345044,634.0070809654956
15876,3777,Furniture,8,231,2025-10-16,1848,1313.7369198068805,534.2630801931195
15877,3936,Electronics,6,1551,2025-11-11,9306,6827.302255578207,2478.697744421793
15878,2084,Electronics,2,707,2025-07-31,1414,1025.5752343143283,388.4247656856717
15879,2635,Clothing,9,857,2025-09-03,7713,5898.030862619293,1814.9691373807073
15880,4378,Furniture,4,146,2025-05-23,584,358.8869176992701,225.1130823007299
15881,2377,Clothing,5,258,2025-09-06,1290,678.5106132624937,611.4893867375063
15882,1392,Groceries,1,1961,2025-05-11,1961,1136.1608772123639,824.8391227876361
15883,3251,Sports,9,1050,2025-01-28,9450,6842.661205577023,2607.338794422977
15884,3305,Electronics,1,1979,2025-04-26,1979,1668.4407407967356,310.55925920326445
15885,3533,Clothing,7,1498,2025-08-28,10486,7235.515081664176,3250.4849183358237
15886,2540,Electronics,9,93,2025-06-19,837,526.0209884641371,310.9790115358629
15887,1445,Electronics,3,1545,2025-01-15,4635,3673.2304487847364,961.7695512152636
15888,4780,Clothing,2,795,2025-02-09,1590,1046.3932483598676,543.6067516401324
